"Id","DateCreated","DateUpdated","Code","Description","CategoryId","DefaultPrice","BarCode","AgeRestricted","DateDeleted","ImagePath","GroupId","IsExternal","MeasurementUnit","TaxInformation_Cest","TaxInformation_ExTipi","TaxInformation_Ncm","TaxInformation_Origin","Discriminator","ConversionUnitName","ConversionUnitRatio","CreatorGroupId","DateStandardized","ShippingConversionUnitName","ShippingConversionUnitRatio","ParentProductId"
664,2025-11-28 14:38:50.047,2026-04-13 20:11:46.741,"3621584565","1- PRESTIGIOS SORTIDOS",9,1,"7896336006624",false,,images/product/664_L6X32SR9GWAFL7QS9LL62EKVRKK6ZAFU.png,,false,0,,,,,Product,0,1,,2025-11-28 14:38:50.047,1,14,
122,2025-10-10 12:29:33.435,2025-12-02 18:20:13.443,"9002490264093",ENERG RED BULL CEREJA 250ml,3,6.89,"9002490264093",false,,images/product/122_4AMDVBRVZHYQEYPLQWJ3M2R9RU9XJUJ5.png,,false,0,,,"00000000",,Product,3,4,,2025-10-10 12:29:33.435,0,1,
371,2025-10-17 17:14:05.655,2026-03-02 13:17:58.153,"7891151039710",DROPS FREEG AZED UVA,1,1,"7891151039710",false,,images/product/371_4X6EB57YKTBLMFF584EBKJWE4AP7VFPM.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.655,1,15,
596,2025-11-07 13:20:12.535,2026-03-02 13:18:32.004,"7898024398806",TIC TAC DE FRUTAS,12,2.4,"78945463",false,,images/product/596_G28ZAJRFHPXCKHW9MLGX2G3X69PFHTYZ.png,,false,0,,,,,Product,0,1,,2025-11-07 13:20:12.535,1,14,
597,2025-11-07 13:21:39.395,2026-03-02 13:18:35.708,"7898024398882",TIC TAC FRUTAS CITRICAS,12,2.4,"78946033",false,,images/product/597_6SNG3CQ5T6NUTD8CD6RXGA7QZP2W6QDD.png,,false,0,,,,,Product,0,1,,2025-11-07 13:21:39.395,1,14,
595,2025-11-07 13:07:51.815,2026-03-02 13:18:49.190,"7622300867119",CHOCOLATE 5 STAR 40G,9,2.89,"7622210411501",false,,images/product/595_AAXGD8FLGKV6FWEDFRWAQHQD755SYWQW.png,,false,0,,,,,Product,0,1,,2025-11-07 13:07:51.815,1,18,
665,2025-11-28 14:40:05.766,2026-03-02 13:19:19.700,"78917125",CHOC TALENTO MINI 15X25G DIET AVELA,9,1,"78917125",false,,images/product/665_AQFV6N5EDB6BAN9NA9YESGKHL9M6D4T4.png,,false,0,,,,,Product,0,1,,2025-11-28 14:40:05.766,1,15,
661,2025-11-28 14:23:07.211,2026-03-02 13:18:56.263,_661_7896306625268,CHOC TRENTO 16X29G CHOC BCO,9,2.29,"7896306625268",false,2026-03-03 16:21:05.945,images/product/661_T2MK7FBQZ9MFHRS8BLWZMC3DRSJAKHND.png,,false,0,,,,,Product,1,16,,2025-11-28 14:23:07.211,1,16,
382,2025-10-17 17:14:05.694,2025-12-03 16:22:20.719,"9002490250270",ENERG RED BULL 250ML PITAYA LT,3,7.79,"9002490250270",false,,images/product/382_WJL7XNMZHGVP7YS2K4GGK76B79EHVS7G.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.694,0,1,
409,2025-10-17 17:14:05.790,2025-12-03 16:23:59.154,"7896336012243",AMENDOIM MENDORATO 27G,4,0.79,"7896336012243",false,,images/product/409_P9ERS73YDYD2QJGNCRDRR9L27DUZAVTF.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.790,0,1,
411,2025-10-17 17:14:05.798,2025-12-03 16:24:26.353,"7892840822866",SALGADINHO FANDANGOS QUEIJO 35G,4,2.18,"7892840822866",false,,images/product/411_GYRCSSTNCFKW8K6S9EQQY8DDAZAZCP62.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.798,0,1,
378,2025-10-17 17:14:05.671,2026-03-02 13:22:10.498,"7896306624025",TRENTO AVELA BRANCO 32G,9,2.29,"7896306624025",false,,images/product/378_4YHYG7UGZXS4JS5P9U9LFJGZBE2H5LFY.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.671,1,16,
379,2025-10-17 17:14:05.673,2026-03-02 13:22:14.579,"7896306624933",TRENTO MILK 32G,9,2.29,"7896306624933",false,,images/product/379_JKAEBZ2YXE758AWQA3QKWRMQR6H5H5T6.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.673,1,16,
164,2025-10-10 12:29:33.435,2025-12-03 16:12:04.023,"7892840822972",BATATA RUFFLES ORIGINAL 33G,4,4.79,"7892840822972",false,,images/product/164_FKKX66BTV96JKNK8FJDV5T8YUX68LUTM.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
385,2025-10-17 17:14:05.702,2026-03-07 22:03:42.175,"1220000250222",ENERGÉTICO MONSTER ULTRA WATERMELON 473ML,3,8.99,"1220000250222",false,,images/product/385_988HKXDAFVGNC44EKP59UY63LUVVBE7U.png,,false,0,,,,,Product,2,6,,2025-10-17 17:14:05.702,0,1,
169,2025-10-10 12:29:33.435,2025-12-03 16:13:04.714,"7891962060361",BISCOITO CHOCO BISCUIT BAUDUCCO 36G,6,2.38,"7891962060361",false,,images/product/169_NDNM8UKUXXUEYUYPDJCHS3P96M5CHRCL.png,,false,0,,,"00000000",,Product,1,16,,2025-10-10 12:29:33.435,0,1,
175,2025-10-10 12:29:33.435,2025-12-03 16:14:24.768,"7898080642905",BEB LACT ITALAC 250ML C/WHEY BAUN TP,8,6.09,"7898080642905",false,,images/product/175_Y6889ZUKHPS5WJ54L76Q4UNEJQ83VYZG.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,0,1,
177,2025-10-10 12:29:33.435,2025-12-03 16:14:58.004,"7892840822385",SALGAD ELMA CHIPS DORITOS 32g,4,4.79,"7892840822385",false,,images/product/177_8HZRF5HEMVTQ6JYAVRVEGAPYRWLBZLJS.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
179,2025-10-10 12:29:33.435,2025-12-03 16:15:28.630,"7891079013052",CUP NOODLES CARNE DEFUMADA 69g,5,6.59,"7891079013052",false,,images/product/179_R6NLEJGGL6FMFQVUR4KNFGKD5MPMCCX7.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
183,2025-10-10 12:29:33.435,2025-12-03 16:15:59.928,"7896004006277",BATATA PRINGLES ORIGINAL 120G,4,11.89,"7896004006277",false,,images/product/183_G4U3FZGTC68RQ38CAK339TZD4UAMZYQM.png,,false,0,,,"00000000",,Product,1,18,,2025-10-10 12:29:33.435,0,1,
184,2025-10-10 12:29:33.435,2025-12-03 16:16:13.593,"7891079013038",CUP NOODLES GALINHA CAIPIRA 69g,5,6.59,"7891079013038",false,,images/product/184_UWQSZTFYD48SQVK47Y6MK9FHKUDMZF8N.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
26,2025-10-10 12:29:33.435,2025-12-05 13:11:21.814,"7892840823375",BATATA LAYS 70G CLASSICA,4,10.59,"7892840823375",false,,images/product/26_ABNTVLM7B8TYF8PB7QAJV5T8PDN6UE8C.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
176,2025-10-10 12:29:33.435,2025-12-05 13:14:08.964,"7891000889701",BOLACHA CALIPSO CHOCOLATE 130G,6,8.29,"7891000889701",false,,images/product/176_YWW9TPMC946N9XJ2ZKXHNZLF58KLH5AS.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
178,2025-10-10 12:29:33.435,2025-12-05 13:14:12.148,"7891000367773",BOLACHA CALIPSO CHOCOLATE BRANCO 130G,6,8.29,"7891000367773",false,,images/product/178_PS6WMSQK5TNW7F55PJAJ59PBLZYQQDVA.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
65,2025-10-10 12:29:33.435,2025-12-05 20:36:48.318,"7892840823399",BATATA LAYS SOUR CREAM 70G,4,10.59,"7892840823399",false,,images/product/65_8YVC4ESGYAA4YXVMCD8S8FKHPWTCQ7MB.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
187,2025-10-10 12:29:33.435,2025-12-03 16:17:19.004,"7896269652103",FIO DENT DENTICS MENTA LV100M PG50M,2,7.69,"7896269652103",false,,images/product/187_PNR4FD4C9CTYWPTAM27DWQ6BXJUX5BDZ.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
189,2025-10-10 12:29:33.435,2025-12-03 16:17:51.407,"7891024024386",ESCOVA DENT COLGATE ESSENC CLEAN MACIA UNIDADE,2,3.69,"7891024024386",false,,images/product/189_33T6GYAMZJVVKZAUHG2QKLWE7C8X6GSU.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
383,2025-10-17 17:14:05.697,2025-12-03 16:22:33.113,"070847022022",ENERGÉTICO MONSTER KHAOS 473ML,3,8.99,"070847022022",false,,images/product/383_5UNPYG2JWN2HW3KJUPDMV2HRE4N6NT5U.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.697,0,1,
384,2025-10-17 17:14:05.699,2025-12-03 16:22:46.045,"1220000250000",ENERGÉTICO MONSTER ULTRA PARADISE 473ML,3,8.99,"1220000250000",false,,images/product/384_L9FA2SYXH7SLUTC3ALPASSDETVC7JT8W.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.699,0,1,
188,2025-10-10 12:29:33.435,2026-03-02 13:15:38.700,"7895144603063",CONFEITO MENTOS C/16 FR VERM,1,1.99,"7895144603063",false,,images/product/188_W2L6BAE3H9N4C4B2U7K57F4UDZRH3PXR.png,,false,0,,,"00000000",,Product,1,16,,2025-10-10 12:29:33.435,1,16,
191,2025-10-10 12:29:33.435,2026-03-02 13:15:46.335,"7896306625190",CHOCOLATE PECCIN TRENTO AVELA 32G,9,2.29,"7896306625190",false,,images/product/191_B3YRTRRXNTGEKPV3UG7A45XXA3R843ZV.png,,false,0,,,"19053200",0,Product,1,16,,2025-10-10 12:29:33.435,1,16,
386,2025-10-17 17:14:05.704,2025-12-03 16:23:12.676,"7898460933258",FIO DENT SELECT 100m,2,9.89,"7898460933258",false,,images/product/386_U9BQ3MVEEL7VYLWBKANNARKLDTFGW6RM.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.704,0,1,
413,2025-10-17 17:14:05.803,2025-12-03 16:24:54.414,"7892840816452",SALGADINHO FANDANGOS SABOR QUEIJO 45G,4,2.18,"7892840816452",false,,images/product/413_C9AX8NBS4EQU5GGNVV9C92XJEKBAZ24Y.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.803,0,1,
381,2025-10-17 17:14:05.691,2025-12-03 16:29:07.694,"7896006711155",ARROZ TIPO 1 CAMIL 5kg,34,29.9,"7896006711155",false,,images/product/381_P52AKB6RTY6QE96MXXYEM7ZN3QH7E9ES.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.691,0,1,
388,2025-10-17 17:14:05.711,2025-12-03 16:29:21.652,"7896094910904",ADOC LIQ ZERO CAL 100ml,15,0.01,"7896094910904",false,,images/product/388_MSRGUWYQ2X8UT4WM3JHQ2KXMFFBGR255.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.711,0,1,
109,2025-10-10 12:29:33.435,2025-12-05 15:10:45.352,"0070847022015",ENERGÉTICO MONSTER TRADICIONAL 473ML,3,8.99,"0070847022015",false,,images/product/109_8BPAMDXB8PFGJCCWV75SGKL227L96H7X.png,,false,0,,,"00000000",,Product,2,6,,2025-10-10 12:29:33.435,0,1,
192,2025-10-10 12:29:33.435,2025-12-03 16:18:41.986,"7896004008998",BATATA PRINGLES CHEDDAR E BACON 120G,4,11.89,"7896004008998",false,,images/product/192_4PYGXL9FU9JS9LDSTYVLNXMW9FS8E2WQ.png,,false,0,,,"00000000",,Product,1,18,,2025-10-10 12:29:33.435,0,1,
194,2025-10-10 12:29:33.435,2025-12-03 16:19:47.297,"7891079013083",NISSIN CUP NOODLES COSTELA/CHURRASCO 68G,21,6.59,"7891079013083",false,,images/product/194_YA7BXTBNKH8KTZCY2AS8M3YLP6HCQTME.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
195,2025-10-10 12:29:33.435,2025-12-03 16:20:01.827,"7896004006284",BATATA PRINGLES QUEIJO 109G,4,11.89,"7896004006284",false,,images/product/195_UDNU3LXC9XW7P5U3GHUTVDXPXC5YE9VP.png,,false,0,,,"00000000",,Product,1,18,,2025-10-10 12:29:33.435,0,1,
387,2025-10-17 17:14:05.706,2025-12-03 16:23:32.172,"7896425511107",FIO DENTAL ICEFRESH 50M,2,5.19,"7896425511107",false,,images/product/387_6D9VZBXZB2L4MVJ4755RMMBMEESGJP2D.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.706,0,1,
389,2025-10-17 17:14:05.713,2025-12-03 16:29:34.970,"5601216120152",AZEITE EX VIRGEM ANDORINHA VD 500ml,15,47.9,"7790070218216",false,,images/product/389_HCNU6Y3DWFHXJHE5SSFZ5JY6Z7JQF3RF.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.713,0,1,
391,2025-10-17 17:14:05.718,2025-12-03 16:31:07.039,"7898497685724",GARFO DESC SELECT CRT FESTA 671 50un,15,0.01,"7898497685724",false,,images/product/391_ZMZ4P7HE9KF9FWMH3RKE2C7AAKM7PWE8.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.718,0,1,
392,2025-10-17 17:14:05.720,2025-12-03 16:31:22.049,"7898202612403",KIT GARFO FACA STRAWPLAST SACHE BCO 50un,15,0.01,"7898202612403",false,,images/product/392_BEAUDW6S3WN4J6WSLQPC7HD7NSDTM49J.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.720,0,1,
393,2025-10-17 17:14:05.722,2025-12-03 16:31:46.412,"7898080640611",LEITE INTEGRAL C/T ITALAC 1L,15,0.01,"7898080640611",false,,images/product/393_C477AP9Z6ERSZFQP8ZV34ZZQKZ9EQW6N.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.722,0,1,
399,2025-10-17 17:14:05.736,2025-12-03 16:32:00.217,"7896036090244",OLEO SOJA LIZA 900ml,15,0.01,"7896036090244",false,,images/product/399_9RKQG63EKDRSHFCZMLAZB77PVEMS6CPJ.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.736,0,1,
400,2025-10-17 17:14:05.742,2025-12-03 16:32:15.759,"7891095154067",OREGANO KITANO 10g,15,0.01,"7891095154067",false,,images/product/400_37GUN75JGXHCQ888YNXDA7VXMRZWZRF7.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.742,0,1,
401,2025-10-17 17:14:05.745,2025-12-03 16:32:30.734,"7896030800955",PRATO DESC EPS COPOBRAS CPR023 25un 23cm,15,0.01,"7896030800955",false,,images/product/401_U9MN535JCTT2UN3Y3HL49B8DMT4AE26W.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.745,0,1,
402,2025-10-17 17:14:05.748,2025-12-03 16:32:47.486,"7898918330738",PRATO DESC RASO KEROCOPO 15CM 10un,15,0.01,"7898918330738",false,,images/product/402_WMST93FJKRTRH4LE6B6423Q95MZK6Y7V.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.748,0,1,
405,2025-10-17 17:14:05.772,2025-12-03 16:33:03.717,"7896035210001",SAL REFINADO CISNE 1kg,15,0.01,"7896035210001",false,,images/product/405_3AAYY44EYHVW87U8YFN3XFHHG9B2AC7Z.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.772,0,1,
406,2025-10-17 17:14:05.776,2025-12-03 16:33:25.094,"7891132019403",TEMP FLOPPY SAZON AMARELO 60g,15,0.01,"7891132019403",false,,images/product/406_TLEGZUJVLCNVLXBP4CSZGPPTT3UJH624.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.776,0,1,
193,2025-10-10 12:29:33.435,2025-12-06 19:48:41.881,"00011","1 - SALGADOS DIVERSOS",20,4.49,"1946753214860",false,,images/product/193_9RZ6T2DYKNMWHAP4BQGFQYGGPEEAQTE2.png,,false,0,,,"00000000",,Product,1,5,,2025-10-10 12:29:33.435,0,1,
407,2025-10-17 17:14:05.779,2025-12-03 16:33:40.323,"7896314709561",VASSOURA STA MARIA PHENIX,15,0.01,"7896314709561",false,,images/product/407_UUXJNDRC6LBJVA78SGGW6GD9WRNUPUSS.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.779,0,1,
408,2025-10-17 17:14:05.787,2025-12-03 16:33:55.037,"7896048284631",VINAGRE ALCOOL VITALIA 750ml,15,0.01,"7896048284631",false,,images/product/408_9X6DYF6294NH8383H6LF369CEZRW7JYK.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.787,0,1,
140,2025-10-10 12:29:33.435,2026-03-02 13:13:08.347,"7896261402805",BARRA DE CEREAL NUTS & JOY CRANBERRY 30G,8,2.99,"7896261402805",false,,images/product/140_K5RQSW8Q6GRNFTDDH9T3DMVQ4WKB8695.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,1,12,
135,2025-10-10 12:29:33.435,2026-02-11 18:03:07.696,"7891991015493",CERVEJA ORIGINAL 350ML PILSEN,16,3.69,"7891991015493",false,,images/product/135_PKGQUVN2UA4LF6T2QNMQ7YB6Q93ZC8N7.png,,false,0,,,"00000000",,Product,0,1,,2025-10-10 12:29:33.435,0,1,
151,2025-10-10 12:29:33.435,2026-03-02 13:03:18.723,"7898591450686",GOMA FINI 12X15G BANANA,1,0.69,"7898591450686",false,,images/product/151_2TFCYNWVMAT2NHKKN8WTVJ7FE2S5H429.png,,false,0,,,"00000000",,Product,1,12,,2025-10-10 12:29:33.435,5,21,
190,2025-10-10 12:29:33.435,2026-03-02 13:15:42.534,"7895144603223",CONFEITO MENTOS C/16 STICK T FR,1,1.99,"7895144603223",false,,images/product/190_A9Q38W9X2JY4DXCSJ7RLRDXGK9TKCX6F.png,,false,0,,,"00000000",,Product,1,16,,2025-10-10 12:29:33.435,1,16,
196,2025-10-10 12:29:33.435,2026-03-02 13:15:53.309,"78907461",MINI CHOCOLATE TALENTO AVELÃS 25G,9,2.29,"78907461",false,,images/product/196_T4CSB4S2V4JWHT5CVG6JE2UK9KMVFYKJ.png,,false,0,,,"00000000",,Product,1,15,,2025-10-10 12:29:33.435,1,15,
366,2025-10-17 17:14:05.645,2026-03-02 13:17:37.558,"7891962000725",BOLINHO BAUNILHA E CHOCOLATE 40G,7,1.99,"7891962000725",false,,images/product/366_SUCSFVV5MQRU6B6G42JNQEJWK3VEZDAX.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.645,1,16,
375,2025-10-17 17:14:05.663,2026-03-02 13:18:04.203,"78930230",CHOCOLATE GAROTO BATON CREME16G,9,1.29,"78930230",false,,images/product/375_ZBE3FD7JUC2HXLSU7F93QATH9AL9FYM8.png,,false,0,,,,,Product,0,1,,2025-10-17 17:14:05.663,1,30,
662,2025-11-28 14:26:20.979,2026-03-02 13:22:40.999,_662_7896306625282,CHOC TRENTO 16X29G DARK,9,2.29,"7896306625282",false,2026-03-03 16:49:38.211,images/product/662_ERPASAB9UT8JZTUHJCDNQ3GEZHGQSJ4J.png,,false,0,,,,,Product,1,16,,2025-11-28 14:26:20.979,1,16,
463,2025-10-24 17:21:40.619,2026-03-02 13:18:24.860,_463_7891000440339,Baton,,1.29,"7891000440339",false,2026-04-10 19:29:18.348,images/product/463_4SC8LB8DWVWVHJSCWMTB98C63XUC3U7V.png,,false,0,,,,,Product,0,1,,2025-10-24 17:21:40.619,1,30,
